x_gal_kpc,y_gal_kpc,z_gal_kpc,R_kpc,feh,componente,x_hel_kpc,y_hel_kpc,z_hel_kpc,d_hel_kpc,l_deg,b_deg
0.38413,-0.51959,0.21198,0.64617,0.49066,0,8.58413,-0.51959,0.19118,8.60197,356.53613,1.27351
-1.19423,-1.89215,-0.14229,2.23750,0.38838,0,7.00577,-1.89215,-0.16309,7.25863,344.88593,-1.28748
-0.04345,0.00944,-0.53373,0.04446,0.49485,0,8.15655,0.00944,-0.55453,8.17539,0.06628,-3.88932
-1.94857,2.56486,1.41618,3.22110,0.25436,0,6.25143,2.56486,1.39538,6.89971,22.30758,11.66787
9.34508,6.39140,-0.38281,11.32168,-0.21731,1,17.54508,6.39140,-0.40361,18.67733,20.01589,-1.23824
-0.66457,-0.81398,0.07223,1.05082,0.37204,0,7.53543,-0.81398,0.05143,7.57944,353.83476,0.38881
0.92605,0.19397,1.00204,0.94615,0.33539,0,9.12605,0.19397,0.98124,9.18070,1.21764,6.13556
-1.06430,-3.95211,1.11288,4.09291,0.28319,0,7.13570,-3.95211,1.09208,8.22983,331.02009,7.62549
-0.05242,-0.20348,-0.11552,0.21012,0.26700,0,8.14758,-0.20348,-0.13632,8.15126,358.56941,-0.95823
-1.46680,6.60649,0.30260,6.76736,-0.06325,0,6.73320,6.60649,0.28180,9.43721,44.45576,1.71114
0.60590,-0.52078,2.42502,0.79895,0.45528,0,8.80590,-0.52078,2.40422,9.14305,356.61550,15.24553
-2.00587,2.07793,-0.16610,2.88813,0.24593,0,6.19413,2.07793,-0.18690,6.53606,18.54490,-1.63860
-1.93960,-0.46085,-0.37623,1.99360,0.22985,0,6.26040,-0.46085,-0.39703,6.28988,355.78989,-3.61905
-1.75601,2.04012,0.59086,2.69178,0.26257,0,6.44399,2.04012,0.57006,6.78322,17.56744,4.82081
-0.99007,-0.31831,-0.32154,1.03998,0.35680,0,7.20993,-0.31831,-0.34234,7.22507,357.47207,-2.71578
2.62689,1.59258,-0.52181,3.07195,0.18502,0,10.82689,1.59258,-0.54261,10.95684,8.36790,-2.83857
0.59691,3.23513,1.52483,3.28974,0.33122,0,8.79691,3.23513,1.50403,9.49283,20.19138,9.11629
0.39814,-1.71349,-0.54423,1.75914,0.43673,0,8.59814,-1.71349,-0.56503,8.78541,348.72939,-3.68750
7.20942,-1.35058,-0.26745,7.33484,0.16935,0,15.40942,-1.35058,-0.28825,15.47118,354.99102,-1.06757
1.05251,-0.06121,0.12789,1.05428,0.28597,0,9.25251,-0.06121,0.10709,9.25333,359.62096,0.66313
-3.89944,1.15720,0.37323,4.06752,0.25434,0,4.30056,1.15720,0.35243,4.46746,15.06051,4.52469
-1.40968,1.10783,2.11276,1.79289,0.43997,0,6.79032,1.10783,2.09196,7.19111,9.26604,16.91237
-1.01556,0.94612,0.12327,1.38799,0.29716,0,7.18444,0.94612,0.10247,7.24719,7.50213,0.81013
2.60391,3.69451,0.06567,4.51993,0.24861,0,10.80391,3.69451,0.04487,11.41823,18.87867,0.22513
-0.07533,1.95071,0.39878,1.95217,0.29268,1,8.12467,1.95071,0.37798,8.36412,13.50101,2.59009
0.73652,0.21195,0.84044,0.76641,0.43503,0,8.93652,0.21195,0.81964,8.97653,1.35862,5.23894
6.62747,-0.58985,-0.53641,6.65367,0.10452,0,14.82747,-0.58985,-0.55721,14.84966,357.72192,-2.15042
-0.10387,0.23011,-0.36752,0.25246,0.43432,0,8.09613,0.23011,-0.38832,8.10871,1.62800,-2.74490
1.18178,7.32038,-0.29966,7.41516,0.02454,0,9.38178,7.32038,-0.32046,11.90414,37.96407,-1.54261
5.11581,3.82602,0.07960,6.38827,0.19914,0,13.31581,3.82602,0.05880,13.85470,16.03091,0.24316
-2.00572,3.68205,0.72063,4.19290,0.12709,0,6.19428,3.68205,0.69983,7.23991,30.72839,5.54704
1.90339,1.97178,-0.30299,2.74059,0.34785,0,10.10339,1.97178,-0.32379,10.29909,11.04308,-1.80158
-0.03092,-0.00021,0.73597,0.03092,0.48324,1,8.16908,-0.00021,0.71517,8.20032,359.99855,5.00328
-0.06107,0.07402,0.50131,0.09595,0.37198,0,8.13893,0.07402,0.48051,8.15344,0.52104,3.37860
0.56914,-0.28017,-0.08100,0.63436,0.38418,0,8.76914,-0.28017,-0.10180,8.77420,358.17003,-0.66479
-0.36820,-1.52292,-0.65882,1.56680,0.42199,0,7.83180,-1.52292,-0.67962,8.00739,348.99595,-4.86879
-1.11364,-0.71520,-0.18911,1.32352,0.40543,0,7.08636,-0.71520,-0.20991,7.12545,354.23688,-1.68810
1.35816,-0.87247,0.21267,1.61425,0.26648,0,9.55816,-0.87247,0.19187,9.59981,354.78448,1.14524
8.10119,-3.63412,-0.62842,8.87897,-0.11605,0,16.30119,-3.63412,-0.64922,16.71398,347.43224,-2.22611
-0.21019,0.21241,0.04101,0.29883,0.40121,0,7.98981,0.21241,0.02021,7.99266,1.52285,0.14486
2.59150,6.38165,-0.36360,6.88777,0.08255,0,10.79150,6.38165,-0.38440,12.54312,30.59834,-1.75616
1.81433,-0.84831,0.89903,2.00286,0.33801,0,10.01433,-0.84831,0.87823,10.08850,355.15806,4.99408
9.78030,6.85609,-0.70840,11.94404,-0.19942,0,17.98030,6.85609,-0.72920,19.25692,20.87243,-2.17014
-1.25959,-0.22900,-0.29053,1.28024,0.41176,0,6.94041,-0.22900,-0.31133,6.95116,358.11021,-2.56707
0.31527,0.29220,-0.26972,0.42986,0.38863,1,8.51527,0.29220,-0.29052,8.52523,1.96535,-1.95288
0.75552,-4.68394,0.55244,4.74448,0.21216,0,8.95552,-4.68394,0.53164,10.12044,332.38943,3.01120
-1.90923,0.46212,0.05782,1.96436,0.42172,0,6.29077,0.46212,0.03702,6.30783,4.20143,0.33627
-0.20921,0.30613,-0.26642,0.37079,0.32241,0,7.99079,0.30613,-0.28722,8.00181,2.19393,-2.05707
-0.99613,-0.72316,-0.89460,1.23095,0.29362,0,7.20387,-0.72316,-0.91540,7.29772,354.26753,-7.20599
-0.58990,0.62752,-1.84744,0.86126,0.47080,0,7.61010,0.62752,-1.86824,7.86115,4.71391,-13.74817
-1.51512,0.13438,0.60129,1.52107,0.45078,0,6.68488,0.13438,0.58049,6.71138,1.15165,4.96191
0.00030,0.00915,0.35695,0.00915,0.30436,0,8.20030,0.00915,0.33615,8.20719,0.06393,2.34740
-4.28535,-0.66138,-0.25437,4.33608,0.23965,0,3.91465,-0.66138,-0.27517,3.97966,350.41043,-3.96480
3.43010,3.90218,1.04662,5.19544,0.20783,0,11.63010,3.90218,1.02582,12.31010,18.54787,4.78011
0.63969,0.20160,0.09156,0.67071,0.42902,0,8.83969,0.20160,0.07076,8.84228,1.30649,0.45853
-0.07002,0.05976,-0.30544,0.09205,0.48416,0,8.12998,0.05976,-0.32624,8.13675,0.42117,-2.29790
-5.39766,-5.79674,-0.26807,7.92066,-0.00497,0,2.80234,-5.79674,-0.28887,6.44505,295.80068,-2.56886
-0.65080,0.99431,0.67120,1.18836,0.46754,0,7.54920,0.99431,0.65040,7.64213,7.50329,4.88217
0.43757,-5.50281,0.06881,5.52018,0.14921,0,8.63757,-5.50281,0.04801,10.24162,327.49969,0.26858
0.11845,-0.30257,-0.18614,0.32493,0.47968,0,8.31845,-0.30257,-0.20694,8.32652,357.91690,-1.42414
0.79343,1.39280,-0.38400,1.60294,0.31188,0,8.99343,1.39280,-0.40480,9.10964,8.80339,-2.54683
-0.10611,-0.51171,0.75180,0.52260,0.35824,0,8.09389,-0.51171,0.73100,8.14293,356.38246,5.15047
-1.75846,-0.43159,-0.62476,1.81065,0.25226,0,6.44154,-0.43159,-0.64556,6.48817,356.16687,-5.71027
-0.27998,-0.24440,-0.47911,0.37164,0.46636,0,7.92002,-0.24440,-0.49991,7.93954,358.23253,-3.61000
-0.74868,1.61214,-0.03367,1.77750,0.26428,0,7.45132,1.61214,-0.05447,7.62392,12.20810,-0.40939
0.05459,-0.11124,-0.43953,0.12391,0.51005,0,8.25459,-0.11124,-0.46033,8.26816,359.22792,-3.19156
-0.73311,3.60715,0.03301,3.68089,0.24526,0,7.46689,3.60715,0.01221,8.29254,25.78450,0.08439
-0.39566,-4.16694,0.70222,4.18568,0.21035,0,7.80434,-4.16694,0.68142,8.87330,331.90111,4.40434
0.06955,0.00115,-0.56692,0.06956,0.38299,0,8.26955,0.00115,-0.58772,8.29041,0.00796,-4.06518
0.43589,1.77187,-0.28436,1.82470,0.30231,1,8.63589,1.77187,-0.30516,8.82107,11.59477,-1.98254
-0.51617,-0.58772,-1.27310,0.78221,0.36307,0,7.68383,-0.58772,-1.29390,7.81415,355.62605,-9.53120
-2.80856,5.31138,0.18850,6.00822,-0.00404,0,5.39144,5.31138,0.16770,7.57010,44.57142,1.26936
1.25059,3.47247,1.13642,3.69081,0.37169,0,9.45059,3.47247,1.11562,10.12997,20.17506,6.32283
0.03429,0.02055,-0.61161,0.03998,0.38197,0,8.23429,0.02055,-0.63241,8.25857,0.14297,-4.39178
0.04980,0.31857,0.31043,0.32244,0.27181,0,8.24980,0.31857,0.28963,8.26102,2.21143,2.00920
-0.24611,1.37747,-0.06080,1.39928,0.26767,0,7.95389,1.37747,-0.08160,8.07270,9.82512,-0.57917
-0.70005,-0.28085,-0.79448,0.75428,0.41007,0,7.49995,-0.28085,-0.81528,7.54936,357.85544,-6.19965
0.16824,-0.00618,-0.01324,0.16835,0.42834,0,8.36824,-0.00618,-0.03404,8.36831,359.95769,-0.23305
-1.11503,1.72668,0.57663,2.05541,0.36709,0,7.08497,1.72668,0.55583,7.31349,13.69657,4.35869
-0.68467,-1.17618,0.28112,1.36094,0.30783,0,7.51533,-1.17618,0.26032,7.61127,351.10516,1.96004
-0.04331,0.11648,0.07436,0.12427,0.45296,1,8.15669,0.11648,0.05356,8.15770,0.81818,0.37621
-4.64263,-7.30306,0.74274,8.65383,-0.02605,0,3.55737,-7.30306,0.72194,8.15541,295.97103,5.07860
1.14573,-0.59296,0.28039,1.29008,0.35761,0,9.34573,-0.59296,0.25959,9.36812,356.36963,1.58786
1.68290,-1.46025,0.89306,2.22811,0.30445,0,9.88290,-1.46025,0.87226,10.02820,351.59507,4.98992
0.49627,3.96783,-1.81472,3.99875,0.25438,0,8.69627,3.96783,-1.83552,9.73334,24.52570,-10.86999
8.00070,3.58378,-0.32306,8.76667,-0.07908,0,16.20070,3.58378,-0.34386,16.59591,12.47359,-1.18721
-2.06930,-0.08519,-0.49746,2.07105,0.30185,0,6.13070,-0.08519,-0.51826,6.15316,359.20388,-4.83153
-1.25349,-2.50816,-2.74297,2.80395,0.30471,0,6.94651,-2.50816,-2.76377,7.88564,340.14696,-20.51674
0.42609,-0.87728,0.63711,0.97528,0.49914,0,8.62609,-0.87728,0.61631,8.69246,354.19293,4.06577
5.40608,-1.80723,0.11455,5.70016,-0.04140,0,13.60608,-1.80723,0.09375,13.72590,352.43396,0.39135
9.32374,8.99685,0.75708,12.95667,-0.23774,0,17.52374,8.99685,0.73628,19.71210,27.17640,2.14058
-0.48822,-0.57000,0.30503,0.75050,0.37309,0,7.71178,-0.57000,0.28423,7.73804,355.77279,2.10506
-0.08295,0.29696,-0.25899,0.30833,0.33503,0,8.11705,0.29696,-0.27979,8.12729,2.09523,-1.97283
3.79028,5.40287,0.08304,6.59979,0.14538,0,11.99028,5.40287,0.06224,13.15149,24.25655,0.27114
-9.80922,1.13838,1.01593,9.87506,-0.00615,0,-1.60922,1.13838,0.99513,2.20812,144.72406,26.78653
1.08111,1.28527,-0.49367,1.67950,0.31078,0,9.28111,1.28527,-0.51447,9.38379,7.88432,-3.14285
7.16279,-2.43512,-1.06224,7.56541,0.03805,0,15.36279,-2.43512,-1.08304,15.59225,350.99312,-3.98298
-2.96182,4.65594,-0.18437,5.51817,0.26263,0,5.23818,4.65594,-0.20517,7.01130,41.63221,-1.67690
2.30251,-1.43508,-0.00664,2.71312,0.30362,0,10.50251,-1.43508,-0.02744,10.60014,352.21920,-0.14829
0.04940,-3.01032,0.13584,3.01073,0.19206,0,8.24940,-3.01032,0.11504,8.78225,339.95227,0.75053
-0.45073,-5.31724,0.16814,5.33631,0.16256,0,7.74927,-5.31724,0.14734,9.39926,325.54366,0.89817
-0.92504,-2.60823,0.34482,2.76741,0.26421,0,7.27496,-2.60823,0.32402,7.73517,340.27613,2.40074
-0.31363,0.46525,-0.56851,0.56109,0.40143,0,7.88637,0.46525,-0.58931,7.92203,3.37624,-4.26611
5.80380,-1.50126,0.32282,5.99482,0.14143,1,14.00380,-1.50126,0.30202,14.08727,353.88106,1.22847
-0.90517,0.17153,-0.86242,0.92128,0.22891,0,7.29483,0.17153,-0.88322,7.35011,1.34699,-6.90159
-3.95166,8.31762,-0.01729,9.20861,-0.06670,0,4.24834,8.31762,-0.03809,9.33984,62.94371,-0.23367
-0.34966,1.67570,0.25501,1.71179,0.35439,0,7.85034,1.67570,0.23421,8.03061,12.04927,1.67127
0.36909,0.04665,0.69426,0.37203,0.55334,0,8.56909,0.04665,0.67346,8.59564,0.31195,4.49366
-5.22027,-3.40936,-0.15119,6.23498,0.01804,0,2.97973,-3.40936,-0.17199,4.53123,311.15302,-2.17533
0.53560,-0.86549,0.64336,1.01781,0.39076,0,8.73560,-0.86549,0.62256,8.80041,354.34182,4.05661
1.99181,4.96251,0.34561,5.34732,0.14192,0,10.19181,4.96251,0.32481,11.34041,25.96199,1.64126
0.30787,-0.01334,-0.43300,0.30816,0.51591,0,8.50787,-0.01334,-0.45380,8.51997,359.91013,-3.05317
-1.65326,-1.25010,-0.06167,2.07268,0.45952,0,6.54674,-1.25010,-0.08247,6.66554,349.18954,-0.70893
0.69405,-2.35301,-0.55206,2.45323,0.47451,0,8.89405,-2.35301,-0.57286,9.21786,345.18134,-3.56305
1.56653,0.48338,1.02261,1.63941,0.36453,0,9.76653,0.48338,1.00181,9.82967,2.83348,5.84955
2.20293,2.08264,-0.53133,3.03155,0.15549,0,10.40293,2.08264,-0.55213,10.62371,11.32083,-2.97912
2.10478,3.85234,-0.46669,4.38983,0.22307,0,10.30478,3.85234,-0.48749,11.01212,20.49777,-2.53723
0.66899,0.55753,-0.26910,0.87086,0.41322,0,8.86899,0.55753,-0.28990,8.89123,3.59703,-1.86848
-0.01616,0.35047,0.73280,0.35084,0.39044,1,8.18384,0.35047,0.71200,8.22223,2.45219,4.96771
0.31391,-0.95919,-0.38741,1.00925,0.34010,0,8.51391,-0.95919,-0.40821,8.57749,353.57207,-2.72782
0.58831,0.07548,-0.21637,0.59314,0.37214,0,8.78831,0.07548,-0.23717,8.79184,0.49208,-1.54581
-2.79335,3.33402,-0.09012,4.34954,0.19594,0,5.40665,3.33402,-0.11092,6.35294,31.66017,-1.00038
1.40994,0.18769,0.36609,1.42238,0.24414,0,9.60994,0.18769,0.34529,9.61798,1.11886,2.05736
0.93965,0.61519,-0.19606,1.12312,0.41223,0,9.13965,0.61519,-0.21686,9.16290,3.85079,-1.35618
1.19993,-0.33330,-0.11549,1.24536,0.39646,0,9.39993,-0.33330,-0.13629,9.40683,357.96926,-0.83013
-0.08544,0.03080,0.04701,0.09082,0.34904,0,8.11456,0.03080,0.02621,8.11467,0.21748,0.18506
0.00876,-0.19433,-0.73106,0.19452,0.53618,0,8.20876,-0.19433,-0.75186,8.24541,358.64388,-5.23177
2.23846,-1.49833,-0.30924,2.69364,0.23751,0,10.43846,-1.49833,-0.33004,10.55061,351.83162,-1.79262
0.90146,0.03213,0.41939,0.90203,0.36124,0,9.10146,0.03213,0.39859,9.11024,0.20226,2.50757
-0.08815,-0.20148,-0.23243,0.21992,0.41414,0,8.11185,-0.20148,-0.25323,8.11830,358.57723,-1.78749
-2.55117,2.44800,0.11447,3.53570,0.19282,0,5.64883,2.44800,0.09367,6.15717,23.43016,0.87172
-2.01470,1.64209,0.63616,2.59913,0.34335,0,6.18530,1.64209,0.61536,6.42908,14.86807,5.49248
-1.25720,-0.56463,-0.66207,1.37818,0.48906,0,6.94280,-0.56463,-0.68287,6.99911,355.35056,-5.59902
-0.34266,0.00451,-0.69584,0.34269,0.39083,0,7.85734,0.00451,-0.71664,7.88996,0.03290,-5.21131
1.62001,0.36370,0.34462,1.66033,0.25379,0,9.82001,0.36370,0.32382,9.83207,2.12106,1.88737
5.63514,5.17328,0.06024,7.64968,0.12183,0,13.83514,5.17328,0.03944,14.77076,20.50193,0.15298
-0.49841,-3.46520,0.61178,3.50086,0.22894,0,7.70159,-3.46520,0.59098,8.46589,335.77545,4.00290
0.50056,-0.44573,-0.11503,0.67025,0.45227,0,8.70056,-0.44573,-0.13583,8.71303,357.06728,-0.89325
0.58453,-1.46754,-0.01492,1.57967,0.34031,0,8.78453,-1.46754,-0.03572,8.90635,350.51581,-0.22978
-1.99902,-1.17369,-1.03250,2.31811,0.32280,0,6.20098,-1.17369,-1.05330,6.39837,349.28212,-9.47515
0.25391,-0.06868,-0.31476,0.26304,0.51208,0,8.45391,-0.06868,-0.33556,8.46085,359.53453,-2.27293
-0.18335,0.10826,0.02254,0.21293,0.49992,0,8.01665,0.10826,0.00174,8.01738,0.77367,0.01241
0.13618,0.11079,-0.74111,0.17556,0.39756,0,8.33618,0.11079,-0.76191,8.37166,0.76146,-5.22172
-4.74029,4.27888,-0.39158,6.38586,0.16806,0,3.45971,4.27888,-0.41238,5.51802,51.04254,-4.28586
1.93024,-2.01959,-0.48430,2.79366,0.35845,0,10.13024,-2.01959,-0.50510,10.34193,348.72520,-2.79944
-0.84698,0.19190,0.34398,0.86845,0.36912,0,7.35302,0.19190,0.32318,7.36262,1.49496,2.51575
-0.14355,1.08137,0.26647,1.09086,0.51558,1,8.05645,1.08137,0.24567,8.13241,7.64478,1.73110
-0.17797,-1.62972,0.20753,1.63941,0.37426,0,8.02203,-1.62972,0.18673,8.18803,348.51631,1.30679
0.05208,0.21983,-0.32240,0.22591,0.47390,0,8.25208,0.21983,-0.34320,8.26214,1.52593,-2.38071
-1.36143,-0.73558,0.39705,1.54744,0.38871,0,6.83857,-0.73558,0.37625,6.88831,353.86065,3.13118
-0.15208,-0.39281,-0.05219,0.42122,0.51407,0,8.04792,-0.39281,-0.07299,8.05783,357.20570,-0.51904
-0.59499,-0.04422,-0.15495,0.59663,0.50212,0,7.60501,-0.04422,-0.17575,7.60717,359.66687,-1.32386
2.78767,-2.16900,-0.31657,3.53209,0.22215,0,10.98767,-2.16900,-0.33737,11.20479,348.83323,-1.72540
-1.82858,-2.11137,0.29001,2.79313,0.24091,0,6.37142,-2.11137,0.26921,6.71754,341.66575,2.29675
-0.19451,-4.22964,0.10621,4.23411,0.15668,0,8.00549,-4.22964,0.08541,9.05456,332.15059,0.54045
1.92950,-1.60782,0.07831,2.51159,0.37895,0,10.12950,-1.60782,0.05751,10.25647,350.98088,0.32125
-0.18795,0.57641,-0.08222,0.60628,0.54497,0,8.01205,0.57641,-0.10302,8.03342,4.11493,-0.73481
1.10932,-1.44675,-0.93257,1.82309,0.39280,0,9.30932,-1.44675,-0.95337,9.46918,351.16642,-5.77841
0.39555,-0.37185,-0.99620,0.54289,0.28446,0,8.59555,-0.37185,-1.01700,8.66349,357.52290,-6.74142
-2.30390,-0.51727,0.01117,2.36125,0.20078,0,5.89610,-0.51727,-0.00963,5.91876,354.98626,-0.09324
-1.37633,-0.91801,-0.04256,1.65440,0.40063,0,6.82367,-0.91801,-0.06336,6.88543,352.33780,-0.52724
0.73956,0.47189,-0.43038,0.87728,0.38076,0,8.93956,0.47189,-0.45118,8.96337,3.02163,-2.88524
0.06830,-0.15052,0.89568,0.16529,0.35865,0,8.26830,-0.15052,0.87488,8.31582,358.95707,6.03907
7.54339,-2.31454,0.26368,7.89049,-0.01926,0,15.74339,-2.31454,0.24288,15.91447,351.63648,0.87447
0.88832,2.18652,0.36673,2.36008,0.25580,0,9.08832,2.18652,0.34593,9.35404,13.52749,2.11939
-3.46580,-1.69845,0.11311,3.85959,0.16271,1,4.73420,-1.69845,0.09231,5.03050,340.26396,1.05142
-2.93073,-1.76537,0.69149,3.42136,0.24288,0,5.26927,-1.76537,0.67069,5.59747,341.47751,6.88170
0.05279,0.08556,-0.11978,0.10054,0.47402,0,8.25279,0.08556,-0.14058,8.25443,0.59401,-0.97587
0.23731,-0.68276,-0.02789,0.72282,0.52407,0,8.43731,-0.68276,-0.04869,8.46503,355.37362,-0.32954
1.80273,0.86774,0.17583,2.00070,0.37457,0,10.00273,0.86774,0.15503,10.04149,4.95801,0.88463
-0.67769,-0.60170,0.80994,0.90626,0.40433,1,7.52231,-0.60170,0.78914,7.58749,355.42675,5.96987
2.94099,3.09896,0.66312,4.27235,0.34093,0,11.14099,3.09896,0.64232,11.58179,15.54435,3.17922
-3.29635,-2.38146,-0.53187,4.06660,0.23212,0,4.90365,-2.38146,-0.55267,5.47928,334.09648,-5.78899
1.34751,-1.12392,-0.22240,1.75471,0.44018,0,9.54751,-1.12392,-0.24320,9.61652,353.28612,-1.44913
0.18488,1.79096,-0.21740,1.80048,0.38109,0,8.38488,1.79096,-0.23820,8.57732,12.05686,-1.59137
-0.11859,0.02822,0.63120,0.12191,0.36251,0,8.08141,0.02822,0.61040,8.10447,0.20011,4.31937
1.08204,1.31673,0.40205,1.70428,0.47615,0,9.28204,1.31673,0.38125,9.38271,8.07396,2.32878
-0.10254,0.07307,-0.12813,0.12591,0.36220,0,8.09746,0.07307,-0.14893,8.09916,0.51702,-1.05361
-0.09834,0.04630,0.29826,0.10870,0.47303,0,8.10166,0.04630,0.27746,8.10654,0.32744,1.96144
-1.15979,1.13327,0.01850,1.62154,0.32770,0,7.04021,1.13327,-0.00230,7.13084,9.14448,-0.01851
-0.43373,-0.28019,-0.46362,0.51636,0.42876,0,7.76627,-0.28019,-0.48442,7.78640,357.93381,-3.56684
-1.68647,0.03427,-0.32819,1.68682,0.26094,0,6.51353,0.03427,-0.34899,6.52296,0.30148,-3.06688
0.36229,0.86063,0.38121,0.93377,0.31160,0,8.56229,0.86063,0.36041,8.61297,5.73972,2.39824
-0.66304,-2.02006,-2.29154,2.12609,0.32994,0,7.53696,-2.02006,-2.31234,8.13839,344.99620,-16.50668
-2.19955,-1.15904,0.20186,2.48624,0.20235,0,6.00045,-1.15904,0.18106,6.11405,349.06744,1.69698
0.29045,-0.36978,0.08153,0.47021,0.35309,0,8.49045,-0.36978,0.06073,8.49871,357.50620,0.40945
0.26493,0.40916,0.22131,0.48744,0.42605,0,8.46493,0.40916,0.20051,8.47719,2.76728,1.35536
-0.33558,0.46437,0.71071,0.57293,0.36825,0,7.86442,0.46437,0.68991,7.90827,3.37920,5.00476
1.10402,-0.18530,0.41466,1.11946,0.37918,0,9.30402,-0.18530,0.39386,9.31420,358.85902,2.42352
1.65412,1.48441,1.02388,2.22252,0.28203,0,9.85412,1.48441,1.00308,10.01566,8.56656,5.74788
0.19232,2.04266,-0.21015,2.05169,0.37353,0,8.39232,2.04266,-0.23095,8.64041,13.67957,-1.53167
2.33953,0.50619,0.10270,2.39367,0.23761,0,10.53953,0.50619,0.08190,10.55200,2.74970,0.44471
-1.39831,1.29140,0.04014,1.90341,0.29849,0,6.80169,1.29140,0.01934,6.92323,10.75044,0.16005
3.01296,-2.08829,1.13575,3.66591,0.17753,0,11.21296,-2.08829,1.11495,11.46013,349.45016,5.58313
-0.00520,-0.01809,0.01392,0.01882,0.48538,0,8.19480,-0.01809,-0.00688,8.19483,359.87351,-0.04808
0.97394,-2.32176,-0.15716,2.51777,0.36177,0,9.17394,-2.32176,-0.17796,9.46486,345.79766,-1.07733
-1.98102,-1.57389,0.06516,2.53013,0.33846,0,6.21898,-1.57389,0.04436,6.41520,345.79790,0.39617
-0.40981,1.40463,0.18571,1.46319,0.34946,0,7.79019,1.40463,0.16491,7.91753,10.22101,1.19344
-0.54128,-1.09033,0.03105,1.21729,0.50011,0,7.65872,-1.09033,0.01025,7.73595,351.89759,0.07594
-0.39922,-0.90686,-0.70251,0.99084,0.37227,0,7.80078,-0.90686,-0.72331,7.88655,353.36901,-5.26223
-0.01382,-0.09469,0.74834,0.09569,0.25292,0,8.18618,-0.09469,0.72754,8.21899,359.33729,5.07843
-1.54550,-0.36318,0.46679,1.58759,0.32742,0,6.65450,-0.36318,0.44599,6.67931,356.87610,3.82862
1.06691,0.00710,0.04489,1.06693,0.38141,1,9.26691,0.00710,0.02409,9.26695,0.04392,0.14892
-1.98020,-1.32967,0.14554,2.38520,0.42237,0,6.21980,-1.32967,0.12474,6.36157,347.93296,1.12356
0.10625,0.29135,0.02212,0.31012,0.41091,0,8.30625,0.29135,0.00132,8.31136,2.00890,0.00911
-3.46015,-1.99272,0.53261,3.99294,0.18833,0,4.73985,-1.99272,0.51181,5.16711,337.19723,5.68460
0.14026,-0.11165,0.16052,0.17927,0.48890,0,8.34026,-0.11165,0.13972,8.34218,359.23302,0.95966
4.16425,8.09765,-0.19632,9.10565,-0.03218,0,12.36425,8.09765,-0.21712,14.78153,33.22178,-0.84163
4.03524,0.68858,0.63662,4.09357,0.26039,0,12.23524,0.68858,0.61582,12.27007,3.22109,2.87680
5.84583,6.42252,-0.82363,8.68462,-0.00071,0,14.04583,6.42252,-0.84443,15.46762,24.57248,-3.12951
2.76348,8.94095,0.61081,9.35828,-0.10004,0,10.96348,8.94095,0.59001,14.15933,39.19797,2.38817
0.14666,-1.71659,-0.20644,1.72285,0.22017,0,8.34666,-1.71659,-0.22724,8.52438,348.37847,-1.52754
-6.95474,-1.12318,0.48090,7.04485,0.05268,0,1.24526,-1.12318,0.46010,1.73894,317.95069,15.34236
4.13226,-1.93327,-0.78586,4.56214,0.35702,0,12.33226,-1.93327,-0.80666,12.50891,351.09052,-3.69737
1.15068,-0.84181,2.25396,1.42573,0.29702,0,9.35068,-0.84181,2.23316,9.65044,354.85573,13.37981
0.20495,-0.01750,-0.17569,0.20570,0.50947,0,8.40495,-0.01750,-0.19649,8.40727,359.88071,-1.33920
-0.22942,-0.19256,-0.16078,0.29952,0.43517,0,7.97058,-0.19256,-0.18158,7.97497,358.61607,-1.30469
1.94646,0.92910,0.25354,2.15684,0.28717,0,10.14646,0.92910,0.23274,10.19157,5.23194,1.30856
0.08060,-0.42714,-1.08475,0.43468,0.34380,0,8.28060,-0.42714,-1.10555,8.36498,357.04713,-7.59464
0.05041,0.12647,2.74418,0.13615,0.41654,0,8.25041,0.12647,2.72338,8.68919,0.87824,18.26553
-2.53357,2.09410,-0.75169,3.28698,0.28277,0,5.66643,2.09410,-0.77249,6.09019,20.28239,-7.28708
2.28527,1.37973,-0.44872,2.66948,0.13986,1,10.48527,1.37973,-0.46952,10.58608,7.49635,-2.54207
0.28246,0.53960,-0.58953,0.60906,0.33774,0,8.48246,0.53960,-0.61033,8.52149,3.63988,-4.10715
-3.98093,0.02848,-1.29604,3.98103,0.28906,0,4.21907,0.02848,-1.31684,4.41990,0.38675,-17.33364
12.14176,-7.21361,0.11345,14.12298,-0.32511,0,20.34176,-7.21361,0.09265,21.58314,340.47444,0.24595
-0.97811,1.17094,0.33271,1.52571,0.26347,1,7.22189,1.17094,0.31191,7.32285,9.20968,2.44122
0.05662,-0.10732,0.07994,0.12134,0.41329,0,8.25662,-0.10732,0.05914,8.25753,359.25531,0.41037
-0.79928,0.32878,0.47825,0.86426,0.27919,0,7.40072,0.32878,0.45745,7.42213,2.54373,3.53355
2.04957,-1.27868,0.30839,2.41573,0.30894,0,10.24957,-1.27868,0.28759,10.33303,352.88885,1.59485
1.68296,-2.20234,0.81946,2.77176,0.30374,0,9.88296,-2.20234,0.79866,10.15682,347.43734,4.50996
0.55903,-1.05393,-0.37135,1.19302,0.29196,0,8.75903,-1.05393,-0.39215,8.83092,353.13885,-2.54512
